364.3	0.0453363
364.4	0.0453467
364.5	0.0453572
364.6	0.0453678
364.7	0.0453784
364.8	0.0453892
364.9	0.0454
365	0.0454109
365.1	0.0454219
365.2	0.0454329
365.3	0.045444
365.4	0.0454552
365.5	0.0454664
365.6	0.0454777
365.7	0.045489
365.8	0.0455005
365.9	0.0455119
366	0.0455234
366.1	0.045535
366.2	0.0455466
366.3	0.0455582
366.4	0.0455699
366.5	0.0455817
366.6	0.0455934
366.7	0.0456052
366.8	0.0456171
366.9	0.0456289
367	0.0456408
367.1	0.0456528
367.2	0.0456647
367.3	0.0456767
367.4	0.0456887
367.5	0.0457007
367.6	0.0457127
367.7	0.0457248
367.8	0.0457368
367.9	0.0457489
368	0.045761
368.1	0.045773
368.2	0.0457851
368.3	0.0457972
368.4	0.0458092
368.5	0.0458213
368.6	0.0458334
368.7	0.0458454
368.8	0.0458575
368.9	0.0458695
369	0.0458815
369.1	0.0458935
369.2	0.0459055
369.3	0.0459174
369.4	0.0459294
369.5	0.0459413
369.6	0.0459532
369.7	0.045965
369.8	0.0459768
369.9	0.0459886
370	0.0460003
370.1	0.046012
370.2	0.0460237
370.3	0.0460353
370.4	0.0460469
370.5	0.0460585
370.6	0.0460701
370.7	0.0460817
370.8	0.0460933
370.9	0.0461049
371	0.0461165
371.1	0.0461282
371.2	0.0461398
371.3	0.0461515
371.4	0.0461633
371.5	0.0461751
371.6	0.0461869
371.7	0.0461988
371.8	0.0462108
371.9	0.0462228
372	0.0462349
372.1	0.0462471
372.2	0.0462594
372.3	0.0462718
372.4	0.0462843
372.5	0.0462969
372.6	0.0463096
372.7	0.0463224
372.8	0.0463354
372.9	0.0463484
373	0.0463617
373.1	0.046375
373.2	0.0463886
373.3	0.0464023
373.4	0.0464161
373.5	0.0464301
373.6	0.0464443
373.7	0.0464587
373.8	0.0464732
373.9	0.046488
374	0.046503
374.1	0.0465181
374.2	0.0465335
374.3	0.0465491
374.4	0.0465649
374.5	0.046581
374.6	0.0465973
374.7	0.0466138
374.8	0.0466306
374.9	0.0466477
375	0.046665
375.1	0.0466825
375.2	0.0467004
375.3	0.0467185
375.4	0.0467369
375.5	0.0467557
375.6	0.0467747
375.7	0.046794
375.8	0.0468136
375.9	0.0468336
376	0.0468538
376.1	0.0468744
376.2	0.0468954
376.3	0.0469167
376.4	0.0469383
376.5	0.0469603
376.6	0.0469826
376.7	0.0470054
376.8	0.0470284
376.9	0.0470519
377	0.0470758
377.1	0.0471
377.2	0.0471247
377.3	0.0471497
377.4	0.0471752
377.5	0.0472011
377.6	0.0472274
377.7	0.0472541
377.8	0.0472813
377.9	0.0473089
378	0.0473369
378.1	0.0473654
378.2	0.0473944
378.3	0.0474238
378.4	0.0474537
378.5	0.0474841
378.6	0.047515
378.7	0.0475464
378.8	0.0475782
378.9	0.0476106
379	0.0476434
379.1	0.0476768
379.2	0.0477107
379.3	0.0477452
379.4	0.0477802
379.5	0.0478157
379.6	0.0478517
379.7	0.0478883
379.8	0.0479255
379.9	0.0479632
380	0.0480015
380.1	0.0480404
380.2	0.0480799
380.3	0.0481199
380.4	0.0481605
380.5	0.0482016
380.6	0.0482433
380.7	0.0482856
380.8	0.0483284
380.9	0.0483717
381	0.0484156
381.1	0.04846
381.2	0.0485049
381.3	0.0485504
381.4	0.0485964
381.5	0.0486428
381.6	0.0486898
381.7	0.0487373
381.8	0.0487854
381.9	0.0488339
382	0.0488829
382.1	0.0489323
382.2	0.0489823
382.3	0.0490328
382.4	0.0490837
382.5	0.0491351
382.6	0.0491869
382.7	0.0492392
382.8	0.049292
382.9	0.0493453
383	0.0493989
383.1	0.049453
383.2	0.0495076
383.3	0.0495626
383.4	0.049618
383.5	0.0496739
383.6	0.0497301
383.7	0.0497868
383.8	0.0498439
383.9	0.0499014
384	0.0499593
384.1	0.0500177
384.2	0.0500764
384.3	0.0501354
384.4	0.0501949
384.5	0.0502548
384.6	0.050315
384.7	0.0503756
384.8	0.0504366
384.9	0.050498
385	0.0505597
385.1	0.0506217
385.2	0.0506841
385.3	0.0507469
385.4	0.05081
385.5	0.0508734
385.6	0.0509371
385.7	0.0510012
385.8	0.0510656
385.9	0.0511304
386	0.0511954
386.1	0.0512608
386.2	0.0513264
386.3	0.0513924
386.4	0.0514586
386.5	0.0515252
386.6	0.051592
386.7	0.0516592
386.8	0.0517266
386.9	0.0517942
387	0.0518622
387.1	0.0519304
387.2	0.0519988
387.3	0.0520676
387.4	0.0521366
387.5	0.0522058
387.6	0.0522753
387.7	0.052345
387.8	0.0524149
387.9	0.0524851
388	0.0525555
388.1	0.0526261
388.2	0.0526969
388.3	0.052768
388.4	0.0528392
388.5	0.0529107
388.6	0.0529824
388.7	0.0530542
388.8	0.0531262
388.9	0.0531985
389	0.0532709
389.1	0.0533435
389.2	0.0534162
389.3	0.0534892
389.4	0.0535622
389.5	0.0536355
389.6	0.0537089
389.7	0.0537824
389.8	0.0538561
389.9	0.05393
390	0.0540039
390.1	0.0540781
390.2	0.0541523
390.3	0.0542267
390.4	0.0543012
390.5	0.0543758
390.6	0.0544506
390.7	0.0545255
390.8	0.0546005
390.9	0.0546756
391	0.0547509
391.1	0.0548263
391.2	0.0549018
391.3	0.0549775
391.4	0.0550533
391.5	0.0551292
391.6	0.0552053
391.7	0.0552814
391.8	0.0553577
391.9	0.0554342
392	0.0555107
392.1	0.0555874
392.2	0.0556642
392.3	0.0557411
392.4	0.0558181
392.5	0.0558953
392.6	0.0559726
392.7	0.05605
392.8	0.0561275
392.9	0.0562052
393	0.056283
393.1	0.0563609
393.2	0.0564389
393.3	0.056517
393.4	0.0565953
393.5	0.0566737
393.6	0.0567522
393.7	0.0568308
393.8	0.0569095
393.9	0.0569883
394	0.0570673
394.1	0.0571464
394.2	0.0572256
394.3	0.0573049
394.4	0.0573843
394.5	0.0574639
394.6	0.0575436
394.7	0.0576233
394.8	0.0577032
394.9	0.0577832
395	0.0578634
395.1	0.0579436
395.2	0.0580239
395.3	0.0581044
395.4	0.058185
395.5	0.0582656
395.6	0.0583464
395.7	0.0584273
395.8	0.0585084
395.9	0.0585895
396	0.0586707
396.1	0.0587521
396.2	0.0588335
396.3	0.0589151
396.4	0.0589967
396.5	0.0590785
396.6	0.0591604
396.7	0.0592424
396.8	0.0593245
396.9	0.0594067
397	0.059489
397.1	0.0595714
397.2	0.059654
397.3	0.0597366
397.4	0.0598193
397.5	0.0599021
397.6	0.0599851
397.7	0.0600681
397.8	0.0601513
397.9	0.0602345
398	0.0603179
398.1	0.0604013
398.2	0.0604849
398.3	0.0605685
398.4	0.0606523
398.5	0.0607361
398.6	0.0608201
398.7	0.0609041
398.8	0.0609883
398.9	0.0610725
399	0.0611569
399.1	0.0612413
399.2	0.0613259
399.3	0.0614105
399.4	0.0614953
399.5	0.0615801
399.6	0.061665
399.7	0.06175
399.8	0.0618352
399.9	0.0619204
400	0.0620057
400.1	0.0620911
400.2	0.0621766
400.3	0.0622622
400.4	0.0623479
400.5	0.0624337
400.6	0.0625195
400.7	0.0626055
400.8	0.0626916
400.9	0.0627777
401	0.062864
401.1	0.0629503
401.2	0.0630367
401.3	0.0631233
401.4	0.0632099
401.5	0.0632966
401.6	0.0633834
401.7	0.0634703
401.8	0.0635573
401.9	0.0636444
402	0.0637316
402.1	0.0638189
402.2	0.0639063
402.3	0.0639938
402.4	0.0640813
402.5	0.064169
402.6	0.0642567
402.7	0.0643446
402.8	0.0644325
402.9	0.0645205
403	0.0646086
403.1	0.0646969
403.2	0.0647852
403.3	0.0648736
403.4	0.0649621
403.5	0.0650507
403.6	0.0651393
403.7	0.0652281
403.8	0.065317
403.9	0.0654059
404	0.065495
404.1	0.0655841
404.2	0.0656734
404.3	0.0657627
404.4	0.0658521
404.5	0.0659417
404.6	0.0660313
404.7	0.066121
404.8	0.0662108
404.9	0.0663007
405	0.0663906
405.1	0.0664807
405.2	0.0665709
405.3	0.0666612
405.4	0.0667515
405.5	0.066842
405.6	0.0669325
405.7	0.0670231
405.8	0.0671139
405.9	0.0672047
406	0.0672956
406.1	0.0673866
406.2	0.0674777
406.3	0.0675689
406.4	0.0676601
406.5	0.0677515
406.6	0.067843
406.7	0.0679345
406.8	0.0680262
406.9	0.0681179
407	0.0682098
407.1	0.0683017
407.2	0.0683937
407.3	0.0684858
407.4	0.068578
407.5	0.0686703
407.6	0.0687627
407.7	0.0688552
407.8	0.0689478
407.9	0.0690404
408	0.0691332
408.1	0.069226
408.2	0.069319
408.3	0.069412
408.4	0.0695051
408.5	0.0695983
408.6	0.0696916
408.7	0.069785
408.8	0.0698785
408.9	0.0699721
409	0.0700658
409.1	0.0701596
409.2	0.0702534
409.3	0.0703474
409.4	0.0704414
409.5	0.0705355
409.6	0.0706298
409.7	0.0707241
409.8	0.0708185
409.9	0.070913
410	0.0710076
410.1	0.0711023
410.2	0.071197
410.3	0.0712919
410.4	0.0713869
410.5	0.0714819
410.6	0.0715771
410.7	0.0716723
410.8	0.0717676
410.9	0.0718631
411	0.0719586
411.1	0.0720542
411.2	0.0721499
411.3	0.0722458
411.4	0.0723417
411.5	0.0724377
411.6	0.0725338
411.7	0.07263
411.8	0.0727263
411.9	0.0728227
412	0.0729192
412.1	0.0730159
412.2	0.0731126
412.3	0.0732094
412.4	0.0733063
412.5	0.0734033
412.6	0.0735005
412.7	0.0735977
412.8	0.073695
412.9	0.0737925
413	0.07389
413.1	0.0739877
413.2	0.0740854
413.3	0.0741833
413.4	0.0742813
413.5	0.0743794
413.6	0.0744776
413.7	0.0745759
413.8	0.0746743
413.9	0.0747728
414	0.0748714
414.1	0.0749702
414.2	0.075069
414.3	0.075168
414.4	0.0752671
414.5	0.0753662
414.6	0.0754656
414.7	0.075565
414.8	0.0756645
414.9	0.0757642
415	0.0758639
415.1	0.0759638
415.2	0.0760638
415.3	0.0761639
415.4	0.0762641
415.5	0.0763645
415.6	0.0764649
415.7	0.0765655
415.8	0.0766662
415.9	0.076767
416	0.076868
416.1	0.0769691
416.2	0.0770702
416.3	0.0771715
416.4	0.077273
416.5	0.0773745
416.6	0.0774762
416.7	0.077578
416.8	0.0776799
416.9	0.077782
417	0.0778841
417.1	0.0779864
417.2	0.0780889
417.3	0.0781914
417.4	0.0782941
417.5	0.0783969
417.6	0.0784998
417.7	0.0786029
417.8	0.0787061
417.9	0.0788094
418	0.0789129
418.1	0.0790164
418.2	0.0791202
418.3	0.079224
418.4	0.079328
418.5	0.0794321
418.6	0.0795363
418.7	0.0796407
418.8	0.0797452
418.9	0.0798498
419	0.0799546
419.1	0.0800595
419.2	0.0801646
419.3	0.0802698
419.4	0.0803751
419.5	0.0804805
419.6	0.0805861
419.7	0.0806919
419.8	0.0807977
419.9	0.0809038
420	0.0810099
420.1	0.0811162
420.2	0.0812226
420.3	0.0813292
420.4	0.0814359
420.5	0.0815427
420.6	0.0816497
420.7	0.0817568
420.8	0.081864
420.9	0.0819714
421	0.0820788
421.1	0.0821864
421.2	0.0822941
421.3	0.0824019
421.4	0.0825099
421.5	0.0826179
421.6	0.0827261
421.7	0.0828344
421.8	0.0829427
421.9	0.0830512
422	0.0831598
422.1	0.0832685
422.2	0.0833773
422.3	0.0834862
422.4	0.0835951
422.5	0.0837042
422.6	0.0838134
422.7	0.0839226
422.8	0.084032
422.9	0.0841414
423	0.0842509
423.1	0.0843605
423.2	0.0844702
423.3	0.08458
423.4	0.0846898
423.5	0.0847997
423.6	0.0849097
423.7	0.0850197
423.8	0.0851299
423.9	0.0852401
424	0.0853503
424.1	0.0854606
424.2	0.085571
424.3	0.0856814
424.4	0.0857919
424.5	0.0859025
424.6	0.0860131
424.7	0.0861237
424.8	0.0862344
424.9	0.0863452
425	0.086456
425.1	0.0865668
425.2	0.0866777
425.3	0.0867886
425.4	0.0868996
425.5	0.0870106
425.6	0.0871216
425.7	0.0872327
425.8	0.0873438
425.9	0.0874549
426	0.0875661
426.1	0.0876772
426.2	0.0877884
426.3	0.0878996
426.4	0.0880109
426.5	0.0881221
426.6	0.0882334
426.7	0.0883447
426.8	0.088456
426.9	0.0885673
427	0.0886786
427.1	0.0887899
427.2	0.0889012
427.3	0.0890126
427.4	0.0891239
427.5	0.0892352
427.6	0.0893465
427.7	0.0894578
427.8	0.0895691
427.9	0.0896804
428	0.0897917
428.1	0.0899029
428.2	0.0900142
428.3	0.0901254
428.4	0.0902366
428.5	0.0903478
428.6	0.090459
428.7	0.0905701
428.8	0.0906812
428.9	0.0907923
429	0.0909034
429.1	0.0910144
429.2	0.0911254
429.3	0.0912363
429.4	0.0913473
429.5	0.0914581
429.6	0.091569
429.7	0.0916797
429.8	0.0917905
429.9	0.0919012
430	0.0920118
430.1	0.0921224
430.2	0.0922329
430.3	0.0923434
430.4	0.0924538
430.5	0.0925642
430.6	0.0926746
430.7	0.0927849
430.8	0.0928951
430.9	0.0930054
431	0.0931155
431.1	0.0932257
431.2	0.0933358
431.3	0.0934458
431.4	0.0935558
431.5	0.0936658
431.6	0.0937758
431.7	0.0938857
431.8	0.0939956
431.9	0.0941054
432	0.0942153
432.1	0.0943251
432.2	0.0944348
432.3	0.0945446
432.4	0.0946543
432.5	0.094764
432.6	0.0948737
432.7	0.0949834
432.8	0.095093
432.9	0.0952026
433	0.0953122
433.1	0.0954218
433.2	0.0955314
433.3	0.0956409
433.4	0.0957505
433.5	0.09586
433.6	0.0959695
433.7	0.0960791
433.8	0.0961886
433.9	0.0962981
434	0.0964076
434.1	0.0965171
434.2	0.0966266
434.3	0.096736
434.4	0.0968455
434.5	0.096955
434.6	0.0970645
434.7	0.097174
434.8	0.0972835
434.9	0.097393
435	0.0975025
435.1	0.0976121
435.2	0.0977216
435.3	0.0978311
435.4	0.0979407
435.5	0.0980502
435.6	0.0981598
435.7	0.0982694
435.8	0.098379
435.9	0.0984887
436	0.0985983
436.1	0.098708
436.2	0.0988177
436.3	0.0989274
436.4	0.0990371
436.5	0.0991469
436.6	0.0992566
436.7	0.0993665
436.8	0.0994763
436.9	0.0995862
437	0.0996961
437.1	0.099806
437.2	0.099916
437.3	0.100026
437.4	0.100136
437.5	0.100246
437.6	0.100356
437.7	0.100466
437.8	0.100577
437.9	0.100687
438	0.100797
438.1	0.100907
438.2	0.101018
438.3	0.101128
438.4	0.101239
438.5	0.101349
438.6	0.10146
438.7	0.10157
438.8	0.101681
438.9	0.101792
439	0.101902
439.1	0.102013
439.2	0.102124
439.3	0.102235
439.4	0.102346
439.5	0.102457
439.6	0.102568
439.7	0.102679
439.8	0.102791
439.9	0.102902
440	0.103013
440.1	0.103125
440.2	0.103236
440.3	0.103348
440.4	0.10346
440.5	0.103571
440.6	0.103683
440.7	0.103795
440.8	0.103907
440.9	0.104018
441	0.10413
441.1	0.104242
441.2	0.104354
441.3	0.104466
441.4	0.104578
441.5	0.104691
441.6	0.104803
441.7	0.104915
441.8	0.105027
441.9	0.105139
442	0.105251
442.1	0.105364
442.2	0.105476
442.3	0.105588
442.4	0.1057
442.5	0.105812
442.6	0.105925
442.7	0.106037
442.8	0.106149
442.9	0.106261
443	0.106373
443.1	0.106485
443.2	0.106598
443.3	0.10671
443.4	0.106822
443.5	0.106934
443.6	0.107046
443.7	0.107158
443.8	0.10727
443.9	0.107382
444	0.107493
444.1	0.107605
444.2	0.107717
444.3	0.107829
444.4	0.10794
444.5	0.108052
444.6	0.108163
444.7	0.108275
444.8	0.108386
444.9	0.108497
445	0.108609
445.1	0.10872
445.2	0.108831
445.3	0.108942
445.4	0.109053
445.5	0.109164
445.6	0.109274
445.7	0.109385
445.8	0.109496
445.9	0.109606
446	0.109716
446.1	0.109827
446.2	0.109937
446.3	0.110047
446.4	0.110157
446.5	0.110267
446.6	0.110376
446.7	0.110486
446.8	0.110595
446.9	0.110704
447	0.110814
447.1	0.110923
447.2	0.111032
447.3	0.11114
447.4	0.111249
447.5	0.111357
447.6	0.111466
447.7	0.111574
447.8	0.111682
447.9	0.11179
448	0.111898
448.1	0.112005
448.2	0.112112
448.3	0.11222
448.4	0.112327
448.5	0.112434
448.6	0.11254
448.7	0.112647
448.8	0.112753
448.9	0.112859
449	0.112965
449.1	0.113071
449.2	0.113177
449.3	0.113282
449.4	0.113387
449.5	0.113492
449.6	0.113597
449.7	0.113701
449.8	0.113806
449.9	0.11391
450	0.114014
450.1	0.114118
450.2	0.114221
450.3	0.114324
450.4	0.114427
450.5	0.11453
450.6	0.114633
450.7	0.114735
450.8	0.114838
450.9	0.11494
451	0.115042
451.1	0.115143
451.2	0.115245
451.3	0.115346
451.4	0.115448
451.5	0.115549
451.6	0.11565
451.7	0.115751
451.8	0.115851
451.9	0.115952
452	0.116052
452.1	0.116152
452.2	0.116252
452.3	0.116352
452.4	0.116452
452.5	0.116552
452.6	0.116652
452.7	0.116751
452.8	0.11685
452.9	0.11695
453	0.117049
453.1	0.117148
453.2	0.117247
453.3	0.117346
453.4	0.117445
453.5	0.117544
453.6	0.117643
453.7	0.117741
453.8	0.11784
453.9	0.117938
454	0.118037
454.1	0.118135
454.2	0.118234
454.3	0.118332
454.4	0.118431
454.5	0.118529
454.6	0.118627
454.7	0.118726
454.8	0.118824
454.9	0.118922
455	0.11902
455.1	0.119118
455.2	0.119217
455.3	0.119315
455.4	0.119413
455.5	0.119511
455.6	0.11961
455.7	0.119708
455.8	0.119806
455.9	0.119905
456	0.120003
456.1	0.120101
456.2	0.1202
456.3	0.120298
456.4	0.120397
456.5	0.120496
456.6	0.120594
456.7	0.120693
456.8	0.120792
456.9	0.120891
457	0.12099
457.1	0.121089
457.2	0.121188
457.3	0.121287
457.4	0.121386
457.5	0.121486
457.6	0.121585
457.7	0.121685
457.8	0.121785
457.9	0.121884
458	0.121984
458.1	0.122084
458.2	0.122185
458.3	0.122285
458.4	0.122385
458.5	0.122486
458.6	0.122587
458.7	0.122688
458.8	0.122789
458.9	0.12289
459	0.122991
459.1	0.123093
459.2	0.123195
459.3	0.123297
459.4	0.123399
459.5	0.123501
459.6	0.123603
459.7	0.123706
459.8	0.123809
459.9	0.123912
460	0.124015
460.1	0.124119
460.2	0.124222
460.3	0.124326
460.4	0.12443
460.5	0.124534
460.6	0.124639
460.7	0.124744
460.8	0.124848
460.9	0.124953
461	0.125059
461.1	0.125164
461.2	0.12527
461.3	0.125376
461.4	0.125481
461.5	0.125588
461.6	0.125694
461.7	0.1258
461.8	0.125907
461.9	0.126014
462	0.126121
462.1	0.126228
462.2	0.126335
462.3	0.126443
462.4	0.12655
462.5	0.126658
462.6	0.126766
462.7	0.126874
462.8	0.126982
462.9	0.127091
463	0.127199
463.1	0.127308
463.2	0.127417
463.3	0.127526
463.4	0.127635
463.5	0.127744
463.6	0.127853
463.7	0.127963
463.8	0.128072
463.9	0.128182
464	0.128292
464.1	0.128402
464.2	0.128512
464.3	0.128622
464.4	0.128733
464.5	0.128843
464.6	0.128953
464.7	0.129064
464.8	0.129175
464.9	0.129286
465	0.129396
465.1	0.129508
465.2	0.129619
465.3	0.12973
465.4	0.129841
465.5	0.129952
465.6	0.130064
465.7	0.130175
465.8	0.130287
465.9	0.130399
466	0.130511
466.1	0.130622
466.2	0.130734
466.3	0.130846
466.4	0.130958
466.5	0.131071
466.6	0.131183
466.7	0.131295
466.8	0.131407
466.9	0.13152
467	0.131632
467.1	0.131744
467.2	0.131857
467.3	0.13197
467.4	0.132082
467.5	0.132195
467.6	0.132307
467.7	0.13242
467.8	0.132533
467.9	0.132646
468	0.132759
468.1	0.132871
468.2	0.132984
468.3	0.133097
468.4	0.13321
468.5	0.133323
468.6	0.133436
468.7	0.133549
468.8	0.133662
468.9	0.133775
469	0.133888
469.1	0.134001
469.2	0.134114
469.3	0.134227
469.4	0.13434
469.5	0.134453
469.6	0.134566
469.7	0.134679
469.8	0.134792
469.9	0.134905
470	0.135018
470.1	0.135131
470.2	0.135244
470.3	0.135357
470.4	0.13547
470.5	0.135583
470.6	0.135696
470.7	0.135808
470.8	0.135921
470.9	0.136034
471	0.136147
471.1	0.136259
471.2	0.136372
471.3	0.136485
471.4	0.136597
471.5	0.13671
471.6	0.136823
471.7	0.136935
471.8	0.137048
471.9	0.13716
472	0.137272
472.1	0.137385
472.2	0.137497
472.3	0.137609
472.4	0.137722
472.5	0.137834
472.6	0.137946
472.7	0.138058
472.8	0.13817
472.9	0.138282
473	0.138394
473.1	0.138506
473.2	0.138618
473.3	0.138729
473.4	0.138841
473.5	0.138953
473.6	0.139064
473.7	0.139176
473.8	0.139287
473.9	0.139399
474	0.13951
474.1	0.139621
474.2	0.139732
474.3	0.139843
474.4	0.139954
474.5	0.140065
474.6	0.140176
474.7	0.140287
474.8	0.140398
474.9	0.140508
475	0.140619
475.1	0.14073
475.2	0.14084
475.3	0.14095
475.4	0.141061
475.5	0.141171
475.6	0.141281
475.7	0.141391
475.8	0.141501
475.9	0.14161
476	0.14172
476.1	0.14183
476.2	0.141939
476.3	0.142049
476.4	0.142158
476.5	0.142267
476.6	0.142376
476.7	0.142485
476.8	0.142594
476.9	0.142703
477	0.142812
477.1	0.142921
477.2	0.143029
477.3	0.143137
477.4	0.143246
477.5	0.143354
477.6	0.143462
477.7	0.14357
477.8	0.143678
477.9	0.143785
478	0.143893
478.1	0.144001
478.2	0.144108
478.3	0.144215
478.4	0.144322
478.5	0.144429
478.6	0.144536
478.7	0.144643
478.8	0.144749
478.9	0.144856
479	0.144962
479.1	0.145068
479.2	0.145175
479.3	0.14528
479.4	0.145386
479.5	0.145492
479.6	0.145597
479.7	0.145703
479.8	0.145808
479.9	0.145913
480	0.146018
480.1	0.146123
480.2	0.146228
480.3	0.146332
480.4	0.146437
480.5	0.146541
480.6	0.146645
480.7	0.146749
480.8	0.146853
480.9	0.146956
481	0.14706
481.1	0.147164
481.2	0.147267
481.3	0.14737
481.4	0.147473
481.5	0.147576
481.6	0.147679
481.7	0.147782
481.8	0.147884
481.9	0.147987
482	0.148089
482.1	0.148191
482.2	0.148293
482.3	0.148395
482.4	0.148497
482.5	0.148599
482.6	0.1487
482.7	0.148802
482.8	0.148903
482.9	0.149005
483	0.149106
483.1	0.149207
483.2	0.149308
483.3	0.149409
483.4	0.14951
483.5	0.149611
483.6	0.149711
483.7	0.149812
483.8	0.149912
483.9	0.150013
484	0.150113
484.1	0.150213
484.2	0.150313
484.3	0.150413
484.4	0.150513
484.5	0.150613
484.6	0.150713
484.7	0.150812
484.8	0.150912
484.9	0.151012
485	0.151111
485.1	0.15121
485.2	0.15131
485.3	0.151409
485.4	0.151508
485.5	0.151607
485.6	0.151706
485.7	0.151805
485.8	0.151904
485.9	0.152003
486	0.152102
486.1	0.1522
486.2	0.152299
486.3	0.152398
486.4	0.152496
486.5	0.152595
486.6	0.152693
486.7	0.152791
486.8	0.15289
486.9	0.152988
487	0.153086
487.1	0.153184
487.2	0.153283
487.3	0.153381
487.4	0.153479
487.5	0.153577
487.6	0.153675
487.7	0.153773
487.8	0.153871
487.9	0.153968
488	0.154066
488.1	0.154164
488.2	0.154262
488.3	0.15436
488.4	0.154457
488.5	0.154555
488.6	0.154653
488.7	0.15475
488.8	0.154848
488.9	0.154946
489	0.155043
489.1	0.155141
489.2	0.155238
489.3	0.155336
489.4	0.155433
489.5	0.155531
489.6	0.155628
489.7	0.155726
489.8	0.155823
489.9	0.155921
490	0.156018
490.1	0.156116
490.2	0.156213
490.3	0.156311
490.4	0.156408
490.5	0.156506
490.6	0.156603
490.7	0.1567
490.8	0.156798
490.9	0.156895
491	0.156993
491.1	0.15709
491.2	0.157188
491.3	0.157286
491.4	0.157383
491.5	0.157481
491.6	0.157578
491.7	0.157676
491.8	0.157774
491.9	0.157871
492	0.157969
492.1	0.158067
492.2	0.158165
492.3	0.158262
492.4	0.15836
492.5	0.158458
492.6	0.158556
492.7	0.158654
492.8	0.158752
492.9	0.15885
493	0.158948
493.1	0.159046
493.2	0.159144
493.3	0.159243
493.4	0.159341
493.5	0.159439
493.6	0.159537
493.7	0.159636
493.8	0.159734
493.9	0.159833
494	0.159932
494.1	0.16003
494.2	0.160129
494.3	0.160228
494.4	0.160327
494.5	0.160426
494.6	0.160525
494.7	0.160624
494.8	0.160723
494.9	0.160822
495	0.160921
495.1	0.161021
495.2	0.16112
495.3	0.16122
495.4	0.161319
495.5	0.161419
495.6	0.161519
495.7	0.161619
495.8	0.161719
495.9	0.161819
496	0.161919
496.1	0.162019
496.2	0.16212
496.3	0.16222
496.4	0.162321
496.5	0.162421
496.6	0.162522
496.7	0.162623
496.8	0.162724
496.9	0.162825
497	0.162926
497.1	0.163027
497.2	0.163129
497.3	0.16323
497.4	0.163332
497.5	0.163434
497.6	0.163536
497.7	0.163638
497.8	0.16374
497.9	0.163842
498	0.163944
498.1	0.164047
498.2	0.16415
498.3	0.164252
498.4	0.164355
498.5	0.164458
498.6	0.164561
498.7	0.164665
498.8	0.164768
498.9	0.164872
499	0.164976
499.1	0.165079
499.2	0.165183
499.3	0.165288
499.4	0.165392
499.5	0.165496
499.6	0.165601
499.7	0.165706
499.8	0.165811
499.9	0.165916
500	0.166021
500.1	0.166126
